age,tenure_months,estimated_income,total_spend,avg_transaction_value,transaction_count,gender_Female,gender_Male,gender_Other,location_Rural,location_Suburban,location_Urban,customer_id
1.2002922012018848,-1.4730985341584761,0.9061334133924327,0.06441916805559622,0.12210892821477884,-0.006872886347076566,1.0,0.0,0.0,0.0,0.0,1.0,29
-0.10688588842324216,-0.7059273335407346,0.4798727249969407,-0.08459947842172469,-0.07595419343213565,-0.006872886347076566,0.0,1.0,0.0,0.0,1.0,0.0,30
1.5442864353137604,0.5923623905815976,-1.275119532084613,-1.2027140502815028,0.7271801294585698,-1.877046042014121,1.0,0.0,0.0,0.0,0.0,1.0,31
0.030711805221508043,-1.7091512112716274,-1.2956399311551094,0.05835545123903709,0.1140495429642666,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,32
1.0626945075571346,-0.6469141642624466,2.2641376266086986,0.4627399778355607,1.3479966041856062,-0.4744161752638377,1.0,0.0,0.0,0.0,0.0,1.0,33
0.09951065204388315,-0.41086148714929543,0.49254025874213925,0.4531890762119905,0.6388293751660824,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,34
-0.7260755098246181,-0.23382197931443197,1.2982586023988223,1.642774842435093,0.5870664614993456,1.3957569804032068,0.0,1.0,0.0,0.0,0.0,1.0,35
-0.7948743566469932,1.1234809140861879,1.6040465484852877,-0.17784603959436573,-0.19988972381895842,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,36
1.4066887416690101,-0.0567824714795685,0.007129593644859429,-1.0043957320567036,-0.7412052484261449,-0.9419594641805988,1.0,0.0,0.0,0.0,0.0,1.0,37
1.6818841289585105,1.713612606869066,1.874997140573891,-0.12266189333775908,-0.12654357196898294,-0.006872886347076566,1.0,0.0,0.0,0.0,1.0,0.0,38
1.2002922012018848,0.2382833749118706,-1.1757998234318991,-0.686648990219726,-0.5615930040702446,-0.4744161752638377,0.0,1.0,0.0,0.0,0.0,1.0,39
1.7506829757808857,-0.6469141642624466,0.778710519409373,-0.5815599014630447,0.19545812146396138,-0.9419594641805988,1.0,0.0,0.0,0.0,1.0,0.0,40
-1.6204605185154946,1.0644677448079,-0.13545502270879914,1.2910307039297086,1.1046206207303144,0.4606704025696846,1.0,0.0,0.0,0.0,0.0,1.0,41
0.7187002734452591,-0.7059273335407346,0.7725357886266733,0.31053146155009814,0.44922080500008565,-0.006872886347076566,0.0,0.0,1.0,0.0,1.0,0.0,42
1.6818841289585105,-1.6501380419933396,-0.23791447110410247,1.2442370713802435,2.504666496044585,-0.9419594641805988,0.0,1.0,0.0,0.0,0.0,1.0,43
-1.345265131225994,-0.17480881003614412,0.5838263297940149,-0.7425560244357972,0.8254148493875161,-1.40950275309736,1.0,0.0,0.0,0.0,1.0,0.0,44
-0.3820812757127426,-1.4140853648801883,1.4630528065970732,0.29008253224041286,-0.004026541767149827,0.4606704025696846,0.0,1.0,0.0,1.0,0.0,0.0,45
-1.2076674375812437,0.5333492213033096,1.2010309515790036,0.23770503423394224,-0.062039699876614035,0.4606704025696846,0.0,1.0,0.0,1.0,0.0,0.0,46
0.8562979670900093,-1.4140853648801883,-0.07696554018767288,-0.249496102856435,-0.6016622032967487,0.4606704025696846,0.0,0.0,1.0,0.0,0.0,1.0,47
-0.5884778161798679,1.713612606869066,-1.0414114042363793,0.8652873892152079,0.2377204926277967,0.9282136914864457,1.0,0.0,0.0,0.0,1.0,0.0,48
-1.5516616716931193,-1.4140853648801883,-0.33184799226653855,0.11184085703958103,2.504666496044585,-1.40950275309736,0.0,1.0,0.0,0.0,0.0,1.0,49
-0.10688588842324216,0.061243867077007144,0.47041601944498534,-0.2580462168118737,-0.3064850917936156,-0.006872886347076566,0.0,1.0,0.0,1.0,0.0,0.0,50
-0.8636732034693683,0.6513755598598854,0.6952102315511103,-0.11510231584276795,-0.6930309363496898,0.9282136914864457,1.0,0.0,0.0,0.0,0.0,1.0,51
1.6130852821361354,0.5923623905815976,1.147348011575195,0.3138305992686439,-0.28581539581949145,0.9282136914864457,1.0,0.0,0.0,0.0,0.0,1.0,52
-1.2076674375812437,0.0022306977987193223,-0.8007351681085906,-0.10618326094391255,-0.44292933377402505,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,53
-0.03808704160086706,1.5365730990342026,-1.0184501471762475,1.7394938992993847,0.6674107622719778,1.3957569804032068,1.0,0.0,0.0,0.0,0.0,1.0,54
-1.6892593653378696,1.418546760477627,-1.1130253645526733,-0.2735779588942629,0.12468133021820624,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,55
-0.45088012253511767,-0.528887825705871,-0.2231526111888483,-1.0649182555512477,-0.8752743757540288,-0.9419594641805988,0.0,1.0,0.0,1.0,0.0,0.0,56
0.09951065204388315,0.6513755598598854,0.22169586488390203,-0.9771491605417064,-0.6808488082981692,-0.9419594641805988,1.0,0.0,0.0,0.0,1.0,0.0,57
1.4066887416690101,0.8284150676947488,0.39014551159834165,0.4586201614388235,1.3411519599461177,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,58
-1.345265131225994,-0.7059273335407346,-1.5398290046024263,-0.30169287406356665,0.0779713379210514,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,59
1.2002922012018848,-0.41086148714929543,-1.0411872202210761,1.6876125856817605,2.504666496044585,-0.4744161752638377,1.0,0.0,0.0,0.0,0.0,1.0,60
-1.276466284403619,0.4743360520250219,-0.7699068479079312,0.6024171075616035,0.3419142876119498,0.4606704025696846,1.0,0.0,0.0,0.0,0.0,1.0,61
1.4066887416690101,-0.41086148714929543,1.8910533332703507,1.5378018584379594,0.2071729883334946,1.863300269319968,0.0,1.0,0.0,0.0,0.0,1.0,62
0.5811025798005088,-0.11579564075785631,-0.4222101091715998,-0.7581718986935473,-0.9712103198834521,-0.006872886347076566,1.0,0.0,0.0,0.0,0.0,1.0,63
-0.8636732034693683,0.35630971346844625,-1.6072760105167654,-0.5398128644889412,-0.3176401320616724,-0.4744161752638377,1.0,0.0,0.0,0.0,0.0,1.0,64
-0.657276663002243,-0.29283514859271975,0.4026161798762209,-0.7985078339507802,-0.28512362405498365,-0.9419594641805988,0.0,1.0,0.0,0.0,0.0,1.0,65
0.649901426622884,-1.3550721956019005,-0.12749478349057702,0.0023275532383709562,0.5830694942532411,-0.4744161752638377,1.0,0.0,0.0,0.0,0.0,1.0,66
1.6130852821361354,-0.7059273335407346,-1.280815356211833,-0.008810785287423331,0.024777798855851827,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,67
0.9250968139123844,-0.5879009949841588,-0.5223160379866078,-0.7405490144913179,0.8320837237897615,-1.40950275309736,0.0,1.0,0.0,1.0,0.0,0.0,68
-1.5516616716931193,-1.4730985341584761,-0.37925361353832765,-0.6531811807023745,-1.0487825725174147,0.4606704025696846,1.0,0.0,0.0,0.0,0.0,1.0,69
-1.6892593653378696,-0.7059273335407346,-0.14318949374760884,-0.5171225308099439,-1.0746963981839794,0.9282136914864457,0.0,0.0,1.0,0.0,0.0,1.0,70
-0.03808704160086706,0.7103887291381732,0.9958682539810411,-0.492823603890531,-1.186970315367731,1.3957569804032068,0.0,1.0,0.0,0.0,0.0,1.0,71
1.0626945075571346,0.5923623905815976,0.5962673732062134,-0.6848521120218344,-1.0838612000968157,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,72
-1.5516616716931193,0.17927020563358279,0.12522989925341674,0.8038262269096186,0.5649944180141482,0.4606704025696846,1.0,0.0,0.0,0.0,0.0,1.0,73
0.16830949886625826,-0.882966841375598,1.056588010009867,1.1612544614015183,0.9608808476752895,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,74
-0.5884778161798679,0.29729654419015844,-0.45326390705763864,-0.4216665560803839,-0.12135239217454331,-0.4744161752638377,0.0,1.0,0.0,0.0,0.0,1.0,75
-0.03808704160086706,1.0054545755296123,-0.7943252374482757,-0.10264167593550239,0.4086740939248349,-0.4744161752638377,0.0,1.0,0.0,0.0,0.0,1.0,76
1.2002922012018848,0.9464414062513244,0.3239303349077901,-0.6230242862194133,-1.015380887551204,0.4606704025696846,1.0,0.0,0.0,0.0,0.0,1.0,77
0.5123037329781338,-1.7091512112716274,0.24043057795243833,-1.5716367587184985,-1.9294470791554124,-1.40950275309736,0.0,1.0,0.0,0.0,0.0,1.0,78
-1.1388685907588687,-0.528887825705871,0.007129593644859429,-0.20399154817056916,1.031845249920553,-0.9419594641805988,0.0,1.0,0.0,0.0,1.0,0.0,79
0.649901426622884,-1.2960590263236127,0.007129593644859429,-0.8392242120788554,-0.8150807843057603,-0.4744161752638377,1.0,0.0,0.0,0.0,0.0,1.0,80
-0.8636732034693683,-1.3550721956019005,0.007129593644859429,-0.39433560464303186,-0.4876295474661098,-0.006872886347076566,1.0,0.0,0.0,0.0,0.0,1.0,81
0.30590719251100845,0.6513755598598854,0.56267993084614,0.7687150027065623,0.14603767886612756,0.9282136914864457,1.0,0.0,0.0,0.0,0.0,1.0,82
1.4754875884913852,1.1824940833644757,0.007129593644859429,-0.3689469385836619,-1.200766472272032,1.863300269319968,0.0,1.0,0.0,0.0,1.0,0.0,83
-0.7948743566469932,0.8284150676947488,0.007129593644859429,0.1624541368424828,1.8435935109988828,-0.9419594641805988,1.0,0.0,0.0,0.0,0.0,1.0,84
-1.276466284403619,0.5923623905815976,0.23575650407858992,-1.319329828837294,-1.091083905708092,-1.40950275309736,0.0,1.0,0.0,0.0,1.0,0.0,85
-0.8636732034693683,0.5923623905815976,1.7610543599867015,-0.13579444634985324,0.3535942318175354,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,86
-0.24448358206799237,0.0022306977987193223,-0.7780982691038065,-0.7247825606407391,-0.9268320042780305,-0.006872886347076566,1.0,0.0,0.0,0.0,0.0,1.0,87
0.9250968139123844,0.4743360520250219,0.007129593644859429,0.34018250445306397,0.48863049134656433,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,88
-0.3820812757127426,0.29729654419015844,-0.13675840120276556,-1.5811193533534544,-1.787543274151989,-1.877046042014121,0.0,1.0,0.0,0.0,0.0,1.0,89
-0.7260755098246181,-1.6501380419933396,0.4940826976760138,1.1079830545778895,1.509126767180642,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,90
1.2690910480242599,0.9464414062513244,-0.10436211938281731,-0.4250101822544294,1.8805532876837583,-1.40950275309736,0.0,1.0,0.0,0.0,0.0,1.0,91
-0.5884778161798679,-1.2960590263236127,-1.0379059842141543,-0.44907992220463144,-1.0100988663412667,0.9282136914864457,0.0,1.0,0.0,0.0,0.0,1.0,92
1.4066887416690101,0.4743360520250219,-1.1243882322196923,-0.009572150935752704,1.4625219206518185,-0.9419594641805988,0.0,1.0,0.0,0.0,0.0,1.0,93
-0.17568473524561729,-1.532111703436764,-1.7645774463695174,-0.9049527753484338,-0.5209198132693618,-0.9419594641805988,0.0,1.0,0.0,0.0,0.0,1.0,94
-0.03808704160086706,0.41532288274673407,-2.037997108620732,-0.3261251614362751,0.037379646709864635,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,95
-0.10688588842324216,-0.528887825705871,-0.381062400093708,0.8281664647237522,2.504666496044585,-0.9419594641805988,0.0,1.0,0.0,0.0,0.0,1.0,96
1.2690910480242599,-1.0009931799321736,0.4486330925116057,0.16719982558308621,0.25871638208744036,-0.006872886347076566,1.0,0.0,0.0,1.0,0.0,0.0,97
0.9938956607347595,-1.2370458570453249,0.16214339398112987,-1.1457598362100594,-1.0543541553952507,-0.9419594641805988,1.0,0.0,0.0,1.0,0.0,0.0,98
0.16830949886625826,0.8874282369730366,0.26136066282884224,1.7443755594313621,1.606744009233533,0.4606704025696846,0.0,1.0,0.0,1.0,0.0,0.0,99
-0.7948743566469932,-0.0567824714795685,0.6733905182746983,0.2742058709053372,-0.3234338778952608,0.9282136914864457,1.0,0.0,0.0,0.0,1.0,0.0,100
1.2690910480242599,0.6513755598598854,1.4049969684023769,0.2626639723168773,-0.5593885024271558,1.3957569804032068,0.0,1.0,0.0,0.0,0.0,1.0,101
-1.7580582121602446,1.5365730990342026,0.01988895335319231,-0.710981905437263,-1.1128024801211047,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,102
-0.10688588842324216,-0.35184831787100757,0.3628715687163394,-0.9628492193596986,0.09342662349055739,-1.40950275309736,0.0,1.0,0.0,0.0,0.0,1.0,103
-1.345265131225994,-0.8239536720973102,0.3700719695577579,-0.2953596068891946,-0.6524604814156811,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,104
-1.2076674375812437,-1.0600063492104614,0.1493246759979785,-0.742006922590375,-0.9497251856131625,-0.006872886347076566,0.0,1.0,0.0,0.0,1.0,0.0,105
-0.17568473524561729,-1.6501380419933396,0.010795491964819184,-1.1129269931791603,1.3238673640284442,-1.877046042014121,1.0,0.0,0.0,1.0,0.0,0.0,106
-1.7580582121602446,-0.6469141642624466,0.09849291928596293,0.3062805542063598,-0.29298317328013895,0.9282136914864457,0.0,1.0,0.0,0.0,0.0,1.0,107
1.2002922012018848,0.0022306977987193223,1.6789666303991262,-0.414308657268103,0.5659520641981901,-0.9419594641805988,1.0,0.0,0.0,0.0,0.0,1.0,108
-1.276466284403619,-0.8239536720973102,1.5393673524350302,0.08061390590506541,0.14363361930910729,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,109
-0.17568473524561729,-0.35184831787100757,-1.8564635210633824,0.3019830057907649,0.009154386683628592,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,110
-1.0700697439364937,-1.0009931799321736,0.22645304998548274,-1.1427015266530205,-1.0475794065953643,-0.9419594641805988,0.0,1.0,0.0,0.0,0.0,1.0,111
1.6818841289585105,-1.4730985341584761,-0.0024413731720464085,1.8453220394965724,0.43424526891984394,1.863300269319968,1.0,0.0,0.0,0.0,0.0,1.0,112
-0.657276663002243,-0.41086148714929543,1.3530211027460906,-1.300518823658693,-1.5814735556820954,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,113
-1.276466284403619,1.5365730990342026,-0.04871644850802489,0.30492132816682394,0.44176428491341335,-0.006872886347076566,1.0,0.0,0.0,0.0,0.0,1.0,114
0.5811025798005088,0.4743360520250219,0.26200941980765285,-0.1549923843487814,-0.13122694728684914,-0.006872886347076566,0.0,1.0,0.0,1.0,0.0,0.0,115
0.5811025798005088,0.061243867077007144,-0.7129769450515059,-0.5943979561064686,-0.4083275552191132,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,116
0.44350488615575867,1.3595335911993391,0.8698230298894125,0.48872651640997905,0.6860627684852559,-0.006872886347076566,0.0,1.0,0.0,0.0,1.0,0.0,117
-1.4828628248707443,1.5365730990342026,-1.355455694426668,-1.1100739534816344,-1.554835623448565,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,118
1.0626945075571346,-0.7649405028190224,-0.34028082929715164,-0.8746728200588952,-0.453843839783859,-0.9419594641805988,0.0,1.0,0.0,0.0,1.0,0.0,119
0.8562979670900093,1.1234809140861879,-1.1502810424866214,-0.6057987820361789,-0.4272688356089396,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,120
0.9938956607347595,1.1234809140861879,-0.3354806680985092,0.39453395695183496,-0.44984440582518576,1.3957569804032068,1.0,0.0,0.0,0.0,0.0,1.0,121
0.09951065204388315,-1.5911248727150518,-0.6037706958372355,-1.320621028988544,-1.4417056101216497,-0.9419594641805988,0.0,1.0,0.0,0.0,0.0,1.0,122
-1.345265131225994,-0.23382197931443197,0.8952087480820591,-0.24892898346470788,-0.29436722775303836,-0.006872886347076566,1.0,0.0,0.0,1.0,0.0,0.0,123
-1.2076674375812437,-1.0009931799321736,-0.24679188303947938,1.2934554929913074,0.29688767163799173,1.3957569804032068,0.0,1.0,0.0,0.0,0.0,1.0,124
-1.276466284403619,0.8284150676947488,1.6035748319514682,-0.6128049907227886,0.1262441890555856,-0.9419594641805988,1.0,0.0,0.0,0.0,0.0,1.0,125
-1.0012708971141184,0.4743360520250219,-0.2705928920442142,-0.5198158846457872,1.5655337614458387,-1.40950275309736,1.0,0.0,0.0,0.0,0.0,1.0,126
-0.03808704160086706,-0.46987465642758325,-1.1811475210345168,0.757221292331444,0.5133749336693466,0.4606704025696846,0.0,1.0,0.0,0.0,1.0,0.0,127
0.44350488615575867,-0.528887825705871,-0.27252329495658956,-0.5375344752369559,-0.3138548265123123,-0.4744161752638377,0.0,1.0,0.0,0.0,1.0,0.0,128
1.4754875884913852,-0.0567824714795685,0.5057306612303087,-0.7333490806819264,-0.14078434862282788,-0.9419594641805988,1.0,0.0,0.0,0.0,0.0,1.0,129
-0.24448358206799237,0.8874282369730366,0.007129593644859429,-0.5811201584054274,-0.7358879545053673,-0.006872886347076566,1.0,0.0,0.0,0.0,0.0,1.0,130
-0.17568473524561729,0.9464414062513244,-0.7074771771528507,1.1351613421343303,0.9319801878264846,0.4606704025696846,0.0,1.0,0.0,1.0,0.0,0.0,131
0.7187002734452591,0.5333492213033096,1.784076281278757,0.26215858753074606,-0.7347594264510868,1.863300269319968,0.0,1.0,0.0,0.0,1.0,0.0,132
-0.03808704160086706,-1.4730985341584761,-0.2154282058912743,-1.3820084188471076,-1.2993517549208422,-1.40950275309736,1.0,0.0,0.0,0.0,1.0,0.0,133
1.2002922012018848,-0.9419800106538858,-0.4915510922255603,0.8492119256747044,0.22245894858606874,0.9282136914864457,0.0,1.0,0.0,0.0,0.0,1.0,134
0.9250968139123844,-0.7059273335407346,0.8289633862769707,-1.121013460902336,-0.9995361347564737,-0.9419594641805988,1.0,0.0,0.0,0.0,0.0,1.0,135
-0.3132824288903675,-1.532111703436764,1.5295260109451783,-1.057487585281472,-1.1777025606707974,-0.4744161752638377,0.0,1.0,0.0,0.0,0.0,1.0,136
0.030711805221508043,0.17927020563358279,0.5925890999294195,0.29736306505841714,-0.30144915953490875,0.9282136914864457,0.0,1.0,0.0,0.0,1.0,0.0,137
0.5811025798005088,0.5333492213033096,-1.5404018664577148,0.1239079217724524,-0.1880810368800217,0.4606704025696846,1.0,0.0,0.0,0.0,0.0,1.0,138
-1.7580582121602446,-0.5879009949841588,0.3502102071769146,2.2880581369514448,1.588454695293215,0.9282136914864457,1.0,0.0,0.0,0.0,0.0,1.0,139
0.5811025798005088,-1.0009931799321736,2.3421549200273013,0.9878531907147831,0.7688221255979423,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,140
0.7187002734452591,0.35630971346844625,-2.473650854726078,-0.705088846268129,0.9499104484721389,-1.40950275309736,0.0,1.0,0.0,0.0,0.0,1.0,141
1.4066887416690101,0.8874282369730366,0.007129593644859429,-1.2641876726900394,-0.907858050436869,-1.40950275309736,1.0,0.0,0.0,0.0,1.0,0.0,142
-0.8636732034693683,-1.532111703436764,-0.31779974757775736,-0.6051645412216663,-0.42621511080194574,-0.4744161752638377,1.0,0.0,0.0,0.0,0.0,1.0,143
-1.6204605185154946,0.29729654419015844,-1.0222317560797671,1.4483561213058542,1.2788737763841458,0.4606704025696846,0.0,1.0,0.0,0.0,1.0,0.0,144
-1.7580582121602446,-1.2960590263236127,1.1077243128665049,-0.3530155662582965,-0.9188983609610457,0.9282136914864457,1.0,0.0,0.0,1.0,0.0,0.0,145
-1.4828628248707443,1.3005204219210513,-1.8896431257634128,-0.6669371858278039,0.006330878455997237,-0.9419594641805988,1.0,0.0,0.0,0.0,0.0,1.0,146
-0.03808704160086706,0.5923623905815976,-0.38880142315148164,-0.5633821649353711,-0.3567980607152887,-0.4744161752638377,1.0,0.0,0.0,0.0,1.0,0.0,147
-0.8636732034693683,1.5955862683124904,1.0728327163226143,-0.8847627815751367,-0.47619506139768275,-0.9419594641805988,1.0,0.0,0.0,1.0,0.0,0.0,148
0.8562979670900093,1.1234809140861879,0.9491774537045128,-0.7161005013128914,-0.10257540011689292,-0.9419594641805988,0.0,1.0,0.0,1.0,0.0,0.0,149
0.030711805221508043,1.0054545755296123,0.6351343837581345,-1.0691603016698819,-0.8846713306126808,-0.9419594641805988,1.0,0.0,0.0,0.0,0.0,1.0,150
-1.2076674375812437,0.35630971346844625,0.17687178749725369,-0.23110197328683696,-0.803157395623945,0.9282136914864457,1.0,0.0,0.0,0.0,0.0,1.0,151
-0.7948743566469932,-1.4140853648801883,-0.14412483332504394,-0.004808210952363579,-0.33064663552852985,0.4606704025696846,0.0,1.0,0.0,0.0,0.0,1.0,152
-0.7948743566469932,1.5365730990342026,-0.5185880290145809,-0.806543341998166,-0.3029238327929147,-0.9419594641805988,0.0,1.0,0.0,0.0,1.0,0.0,153
-0.03808704160086706,-0.46987465642758325,-1.060607503237506,-0.030028815645930792,-0.35858090087895694,0.4606704025696846,0.0,1.0,0.0,0.0,1.0,0.0,154
1.0626945075571346,-1.4140853648801883,0.8696306689207723,-1.096873368201793,-1.4213839856831199,-0.006872886347076566,1.0,0.0,0.0,0.0,1.0,0.0,155
-0.9324720502917434,0.7103887291381732,0.21817209046204458,1.4894044966240614,0.8302378217808338,0.9282136914864457,0.0,1.0,0.0,0.0,0.0,1.0,156
1.6818841289585105,0.35630971346844625,0.9017186275219456,-0.4286724981196419,-0.13299203244083682,-0.4744161752638377,1.0,0.0,0.0,0.0,0.0,1.0,157
0.3747060393333836,-1.2370458570453249,-0.8550600425508939,-0.9516703084118728,-1.2283922227425539,-0.006872886347076566,1.0,0.0,0.0,0.0,0.0,1.0,158
0.8562979670900093,-0.8239536720973102,-0.8786294318097064,-0.08799018236531254,-0.42277873505799185,0.4606704025696846,1.0,0.0,0.0,0.0,0.0,1.0,159
1.5442864353137604,0.5333492213033096,0.5271461960332902,-1.1739113826388852,-0.6078888143561498,-1.40950275309736,1.0,0.0,0.0,0.0,1.0,0.0,160
1.7506829757808857,0.9464414062513244,-2.473374573315229,1.9787992239792387,1.2948539223680413,0.9282136914864457,0.0,0.0,1.0,0.0,0.0,1.0,161
0.3747060393333836,1.713612606869066,-2.5982531462336618,-0.7987815574220445,-1.0251852818557858,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,162
-1.5516616716931193,0.4743360520250219,1.0858332665737662,-0.28457539142260396,-0.3417454519051067,-0.006872886347076566,1.0,0.0,0.0,0.0,0.0,1.0,163
0.23710834568863334,0.17927020563358279,-0.7749179409183234,-0.2069737575676011,0.23533724762688638,-0.4744161752638377,0.0,1.0,0.0,0.0,0.0,1.0,164
0.7187002734452591,-0.7059273335407346,0.19878578692599258,1.3420637031583116,1.161144616066696,0.4606704025696846,1.0,0.0,0.0,0.0,0.0,1.0,165
-0.24448358206799237,-1.0600063492104614,0.4006278379637572,-0.4239060458947421,-0.125073070375004,-0.4744161752638377,0.0,1.0,0.0,0.0,0.0,1.0,166
0.8562979670900093,1.418546760477627,1.1096114269793216,-0.5419457776493105,-0.6838206439737143,-0.006872886347076566,0.0,1.0,0.0,0.0,0.0,1.0,167
